codigo_1;sigla_1;asignatura_1;codigo_2;sigla_2;asignatura_2;coordinacion_explicita;dependencia_normativa;coseno_tfidf;similitud_lsa;delta_semantico
101524;QA;QUÍMICA AMBIENTAL;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;0;0;0,0156;0,1788;0,1632
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;0;1;0,0245;0,1863;0,1618
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0287;0,1890;0,1603
101524;QA;QUÍMICA AMBIENTAL;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0080;0,1674;0,1594
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0184;0,1771;0,1587
101529;EA;ECONOMÍA AMBIENTAL;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;0;0;0,0096;0,1669;0,1573
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101537;GMF;GESTIÓN DEL MEDIO FÍSICO;0;0;0,0306;0,1872;0,1566
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0024;0,1583;0,1559
101545;EST;ESTADÍSTICA;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0086;0,1641;0,1555
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0099;0,1648;0,1549
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;0;0;0,0262;0,1809;0,1547
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;0;0;0,0817;0,2363;0,1546
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0071;0,1615;0,1544
101545;EST;ESTADÍSTICA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0078;0,1621;0,1543
101524;QA;QUÍMICA AMBIENTAL;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;0;0;0,0185;0,1718;0,1533
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;0;0;0,0097;0,1624;0,1527
101563;FA;FISICOQUÍMICA DE AGUAS;660006;GEO;GEOLOGÍA;0;0;0,0605;0,2126;0,1521
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0070;0,1584;0,1514
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0314;0,1817;0,1503
101522;MICRO;MICROBIOLOGÍA;101545;EST;ESTADÍSTICA;0;0;0,0056;0,1555;0,1499
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;660007;EDAF;EDAFOLOGÍA;0;0;0,0586;0,2063;0,1477
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0066;0,1543;0,1477
101521;E;ECOLOGÍA;101545;EST;ESTADÍSTICA;0;0;0,0147;0,1617;0,1470
101545;EST;ESTADÍSTICA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0093;0,1556;0,1463
101524;QA;QUÍMICA AMBIENTAL;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0019;0,1478;0,1459
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;0;0;0,0248;0,1689;0,1441
101529;EA;ECONOMÍA AMBIENTAL;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0087;0,1528;0,1441
101529;EA;ECONOMÍA AMBIENTAL;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0150;0,1587;0,1437
101523;FQ;FUNDAMENTOS DE QUÍMICA;660006;GEO;GEOLOGÍA;0;0;0,0240;0,1676;0,1436
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0144;0,1579;0,1435
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0121;0,1535;0,1414
101532;BIA;BASES DE INGENIERIA AMBIENTAL;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0302;0,1713;0,1411
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0264;0,1675;0,1411
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;0;0;0,0014;0,1411;0,1397
101521;E;ECOLOGÍA;101532;BIA;BASES DE INGENIERIA AMBIENTAL;0;0;0,0272;0,1662;0,1390
101524;QA;QUÍMICA AMBIENTAL;101547;CE;CALIDAD Y EMPRESA;0;0;0,0056;0,1438;0,1382
101524;QA;QUÍMICA AMBIENTAL;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;0;0;0,0142;0,1500;0,1358
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;660006;GEO;GEOLOGÍA;0;0;0,0057;0,1415;0,1358
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0016;0,1374;0,1358
101523;FQ;FUNDAMENTOS DE QUÍMICA;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;0;0;0,0030;0,1375;0,1345
101549;GE;GESTIÓN DE ECOSISTEMAS;660006;GEO;GEOLOGÍA;0;0;0,0297;0,1641;0,1344
101526;FF;FUNDAMENTOS DE FÍSICA;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0187;0,1513;0,1326
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;0;0;0,0119;0,1438;0,1319
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101547;CE;CALIDAD Y EMPRESA;0;0;0,0360;0,1676;0,1316
101549;GE;GESTIÓN DE ECOSISTEMAS;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0210;0,1519;0,1309
101532;BIA;BASES DE INGENIERIA AMBIENTAL;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0211;0,1509;0,1298
101522;MICRO;MICROBIOLOGÍA;101528;FM;FUNDAMENTOS DE MATEMÁTICAS;0;0;0,0137;0,1422;0,1285
101523;FQ;FUNDAMENTOS DE QUÍMICA;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0041;0,1323;0,1282
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;0;0;0,0030;0,1312;0,1282
101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0169;0,1447;0,1278
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;0;0;0,0335;0,1602;0,1267
101524;QA;QUÍMICA AMBIENTAL;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;0;0;0,0095;0,1350;0,1255
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0119;0,1349;0,1230
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;0;0;0,0409;0,1634;0,1225
101547;CE;CALIDAD Y EMPRESA;660006;GEO;GEOLOGÍA;0;0;0,0231;0,1453;0,1222
101529;EA;ECONOMÍA AMBIENTAL;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;0;0;0,0222;0,1437;0,1215
101555;EV;ECOFISIOLOGÍA VEGETAL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0930;0,2123;0,1193
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;0;0;0,0057;0,1247;0,1190
101547;CE;CALIDAD Y EMPRESA;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0137;0,1321;0,1184
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0013;0,1180;0,1167
101546;EA;EDUCACIÓN AMBIENTAL;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;0;0;0,0265;0,1428;0,1163
101523;FQ;FUNDAMENTOS DE QUÍMICA;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;0;0;0,0137;0,1297;0,1160
101524;QA;QUÍMICA AMBIENTAL;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;0;0;0,0144;0,1290;0,1146
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;0;0;0,0228;0,1367;0,1139
660006;GEO;GEOLOGÍA;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0026;0,1164;0,1138
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;0;1;0,0226;0,1359;0,1133
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101555;EV;ECOFISIOLOGÍA VEGETAL;0;0;0,0166;0,1294;0,1128
101532;BIA;BASES DE INGENIERIA AMBIENTAL;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0219;0,1342;0,1123
101521;E;ECOLOGÍA;101555;EV;ECOFISIOLOGÍA VEGETAL;0;0;0,0411;0,1531;0,1120
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0040;0,1159;0,1119
101523;FQ;FUNDAMENTOS DE QUÍMICA;101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;0;0;0,0133;0,1247;0,1114
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101545;EST;ESTADÍSTICA;0;0;0,0068;0,1176;0,1108
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;660006;GEO;GEOLOGÍA;0;0;0,0095;0,1197;0,1102
101546;EA;EDUCACIÓN AMBIENTAL;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0128;0,1226;0,1098
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0054;0,1137;0,1083
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0124;0,1193;0,1069
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;0;0;0,0070;0,1110;0,1040
101547;CE;CALIDAD Y EMPRESA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0347;0,1371;0,1024
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;660006;GEO;GEOLOGÍA;0;0;0,0224;0,1241;0,1017
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;0;0;0,0069;0,1074;0,1005
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0275;0,1276;0,1001
101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0101;0,1079;0,0978
101532;BIA;BASES DE INGENIERIA AMBIENTAL;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0167;0,1132;0,0965
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;0;0;0,0073;0,1037;0,0964
101526;FF;FUNDAMENTOS DE FÍSICA;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;0;0;0,0005;0,0967;0,0962
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;0;0;0,0247;0,1195;0,0948
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0217;0,1162;0,0945
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0011;0,0937;0,0926
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0123;0,1037;0,0914
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;0;0;0,0193;0,1105;0,0912
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0052;0,0954;0,0902
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0355;0,1249;0,0894
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0228;0,1121;0,0893
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101545;EST;ESTADÍSTICA;0;0;0,0039;0,0930;0,0891
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;0;0;0,0056;0,0927;0,0871
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;0;0;0,0056;0,0907;0,0851
101545;EST;ESTADÍSTICA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0015;0,0853;0,0838
101523;FQ;FUNDAMENTOS DE QUÍMICA;101547;CE;CALIDAD Y EMPRESA;0;0;0,0149;0,0953;0,0804
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101547;CE;CALIDAD Y EMPRESA;0;0;0,0219;0,1011;0,0792
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;660007;EDAF;EDAFOLOGÍA;0;0;0,0086;0,0865;0,0779
101546;EA;EDUCACIÓN AMBIENTAL;101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;0;0;0,0052;0,0820;0,0768
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0026;0,0794;0,0768
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0239;0,1006;0,0767
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;660006;GEO;GEOLOGÍA;0;0;0,0503;0,1261;0,0758
101522;MICRO;MICROBIOLOGÍA;101555;EV;ECOFISIOLOGÍA VEGETAL;0;0;0,0588;0,1335;0,0747
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0300;0,1047;0,0747
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;0;0;0,0029;0,0767;0,0738
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0305;0,1039;0,0734
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0063;0,0779;0,0716
101523;FQ;FUNDAMENTOS DE QUÍMICA;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;0;0;0,0075;0,0789;0,0714
101544;CA;CARTOGRAFÍA APLICADA;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;0;0;0,0120;0,0833;0,0713
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0176;0,0872;0,0696
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;0;0;0,0100;0,0794;0,0694
101532;BIA;BASES DE INGENIERIA AMBIENTAL;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0123;0,0804;0,0681
101529;EA;ECONOMÍA AMBIENTAL;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0106;0,0784;0,0678
101524;QA;QUÍMICA AMBIENTAL;101549;GE;GESTIÓN DE ECOSISTEMAS;0;0;0,0272;0,0938;0,0666
101521;E;ECOLOGÍA;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0294;0,0927;0,0633
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0777;0,1408;0,0631
101522;MICRO;MICROBIOLOGÍA;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;0;0;0,0253;0,0882;0,0629
101522;MICRO;MICROBIOLOGÍA;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;0;0;0,0228;0,0847;0,0619
101522;MICRO;MICROBIOLOGÍA;660007;EDAF;EDAFOLOGÍA;0;0;0,0545;0,1158;0,0613
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101549;GE;GESTIÓN DE ECOSISTEMAS;0;0;0,0116;0,0722;0,0606
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;0;0;0,0189;0,0794;0,0605
101557;GCP;GESTIÓN DE CAZA Y PESCA;660006;GEO;GEOLOGÍA;0;0;0,0165;0,0766;0,0601
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;0;0;0,0201;0,0792;0,0591
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;1;0,0425;0,1014;0,0589
101522;MICRO;MICROBIOLOGÍA;101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;0;0;0,0196;0,0779;0,0583
101524;QA;QUÍMICA AMBIENTAL;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;0;0;0,0297;0,0867;0,0570
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;0;0;0,0012;0,0577;0,0565
101522;MICRO;MICROBIOLOGÍA;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0161;0,0715;0,0554
101523;FQ;FUNDAMENTOS DE QUÍMICA;101549;GE;GESTIÓN DE ECOSISTEMAS;0;0;0,0235;0,0787;0,0552
101522;MICRO;MICROBIOLOGÍA;101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;0;0;0,0176;0,0727;0,0551
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;101555;EV;ECOFISIOLOGÍA VEGETAL;0;0;0,0095;0,0640;0,0545
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0062;0,0606;0,0544
101521;E;ECOLOGÍA;660006;GEO;GEOLOGÍA;0;0;0,0384;0,0926;0,0542
101549;GE;GESTIÓN DE ECOSISTEMAS;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0166;0,0707;0,0541
101522;MICRO;MICROBIOLOGÍA;101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;0;0;0,0088;0,0629;0,0541
101522;MICRO;MICROBIOLOGÍA;660006;GEO;GEOLOGÍA;0;0;0,0394;0,0931;0,0537
101546;EA;EDUCACIÓN AMBIENTAL;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0113;0,0649;0,0536
101532;BIA;BASES DE INGENIERIA AMBIENTAL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0323;0,0858;0,0535
101526;FF;FUNDAMENTOS DE FÍSICA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0043;0,0575;0,0532
101526;FF;FUNDAMENTOS DE FÍSICA;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;0;0;0,0022;0,0538;0,0516
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;0;0;0,0104;0,0617;0,0513
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101521;E;ECOLOGÍA;0;0;0,0488;0,0981;0,0493
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0095;0,0583;0,0488
101546;EA;EDUCACIÓN AMBIENTAL;101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;0;0;0,0060;0,0538;0,0478
101544;CA;CARTOGRAFÍA APLICADA;660006;GEO;GEOLOGÍA;0;0;0,0257;0,0720;0,0463
101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;660007;EDAF;EDAFOLOGÍA;0;0;0,0337;0,0796;0,0459
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;0;0;0,0141;0,0594;0,0453
101526;FF;FUNDAMENTOS DE FÍSICA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0048;0,0500;0,0452
101546;EA;EDUCACIÓN AMBIENTAL;101549;GE;GESTIÓN DE ECOSISTEMAS;0;0;0,0315;0,0762;0,0447
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0233;0,0677;0,0444
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101555;EV;ECOFISIOLOGÍA VEGETAL;0;0;0,0154;0,0596;0,0442
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;0;0;0,0031;0,0448;0,0417
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0267;0,0680;0,0413
