codigo_1;sigla_1;asignatura_1;curso_1;cuatrimestre_1;codigo_2;sigla_2;asignatura_2;curso_2;cuatrimestre_2;coordinacion_explicita;dependencia_normativa;coseno_tfidf;similitud_lsa;delta_semantico;u_confluencia;u_solapamiento_sincronico;u_solapamiento_diacronico
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0219;0,1011;0,0792;0,1584;0,0000;0,0000
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0086;0,0865;0,0779;0,1558;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;0;0;0,0052;0,0820;0,0768;0,1536;0,0000;0,0000
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0026;0,0794;0,0768;0,1536;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0239;0,1006;0,0767;0,1534;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0503;0,1261;0,0758;0,1516;0,0000;0,0015
101522;MICRO;MICROBIOLOGÍA;2;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0588;0,1335;0,0747;0,1494;0,0000;0,0440
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0300;0,1047;0,0747;0,1494;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0029;0,0767;0,0738;0,1476;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0305;0,1039;0,0734;0,1468;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0063;0,0779;0,0716;0,1432;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0075;0,0789;0,0714;0,1428;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0120;0,0833;0,0713;0,1426;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0176;0,0872;0,0696;0,1392;0,0000;0,0000
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0100;0,0794;0,0694;0,1388;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0123;0,0804;0,0681;0,1362;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0106;0,0784;0,0678;0,1356;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0272;0,0938;0,0666;0,1332;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0294;0,0927;0,0633;0,1266;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0777;0,1408;0,0631;0,1262;0,0000;0,1385
101522;MICRO;MICROBIOLOGÍA;2;2C;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;0;0;0,0253;0,0882;0,0629;0,1258;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0228;0,0847;0,0619;0,1238;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0545;0,1158;0,0613;0,1226;0,0225;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0116;0,0722;0,0606;0,1212;0,0000;0,0000
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0189;0,0794;0,0605;0,1210;0,0000;0,0000
101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0165;0,0766;0,0601;0,1202;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;0;0;0,0201;0,0792;0,0591;0,1182;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0425;0,1014;0,0589;0,1178;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;4;2C;0;0;0,0196;0,0779;0,0583;0,1166;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;0;0;0,0297;0,0867;0,0570;0,1140;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;0;0;0,0012;0,0577;0,0565;0,1130;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0161;0,0715;0,0554;0,1108;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0235;0,0787;0,0552;0,1104;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;0;0;0,0176;0,0727;0,0551;0,1102;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0095;0,0640;0,0545;0,1090;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0062;0,0606;0,0544;0,1088;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0384;0,0926;0,0542;0,1084;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;0;0;0,0088;0,0629;0,0541;0,1082;0,0000;0,0000
101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0166;0,0707;0,0541;0,1082;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0394;0,0931;0,0537;0,1074;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0113;0,0649;0,0536;0,1072;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0323;0,0858;0,0535;0,1070;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0043;0,0575;0,0532;0,1064;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0022;0,0538;0,0516;0,1032;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0104;0,0617;0,0513;0,1026;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101521;E;ECOLOGÍA;2;1C;0;0;0,0488;0,0981;0,0493;0,0986;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0095;0,0583;0,0488;0,0976;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;4;2C;0;0;0,0060;0,0538;0,0478;0,0956;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0257;0,0720;0,0463;0,0926;0,0000;0,0000
101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0337;0,0796;0,0459;0,0918;0,0000;0,0000
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0141;0,0594;0,0453;0,0906;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0048;0,0500;0,0452;0,0904;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0315;0,0762;0,0447;0,0894;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0233;0,0677;0,0444;0,0888;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0154;0,0596;0,0442;0,0884;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0031;0,0448;0,0417;0,0834;0,0000;0,0000
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0267;0,0680;0,0413;0,0826;0,0000;0,0000
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0178;0,0573;0,0395;0,0790;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0011;0,0385;0,0374;0,0748;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;0;0;0,0198;0,0571;0,0373;0,0746;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0247;0,0610;0,0363;0,0726;0,0000;0,0000
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0270;0,0631;0,0361;0,0722;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0086;0,0446;0,0360;0,0720;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0117;0,0465;0,0348;0,0696;0,0000;0,0000
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0055;0,0399;0,0344;0,0688;0,0000;0,0000
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0197;0,0539;0,0342;0,0684;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0008;0,0348;0,0340;0,0680;0,0000;0,0000
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0103;0,0434;0,0331;0,0662;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0177;0,0506;0,0329;0,0658;0,0000;0,0000
101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0107;0,0431;0,0324;0,0648;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0360;0,0683;0,0323;0,0646;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101529;EA;ECONOMÍA AMBIENTAL;2;2C;0;0;0,0166;0,0483;0,0317;0,0634;0,0000;0,0000
101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0122;0,0436;0,0314;0,0628;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0103;0,0411;0,0308;0,0616;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0146;0,0449;0,0303;0,0606;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0156;0,0458;0,0302;0,0604;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0228;0,0529;0,0301;0,0602;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0131;0,0431;0,0300;0,0600;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0297;0,0581;0,0284;0,0568;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;0;0;0,0391;0,0675;0,0284;0,0568;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0101;0,0384;0,0283;0,0566;0,0000;0,0000
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0196;0,0474;0,0278;0,0556;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;0;0;0,0016;0,0289;0,0273;0,0546;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0292;0,0556;0,0264;0,0528;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;0;0;0,0361;0,0617;0,0256;0,0512;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0123;0,0378;0,0255;0,0510;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0146;0,0394;0,0248;0,0496;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0091;0,0331;0,0240;0,0480;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0100;0,0338;0,0238;0,0476;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0056;0,0293;0,0237;0,0474;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;0;0;0,0151;0,0383;0,0232;0,0464;0,0000;0,0000
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0080;0,0311;0,0231;0,0462;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0173;0,0402;0,0229;0,0458;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;0;0;0,0078;0,0306;0,0228;0,0456;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0059;0,0286;0,0227;0,0454;0,0000;0,0000
101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0068;0,0295;0,0227;0,0454;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0277;0,0490;0,0213;0,0426;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0563;0,0771;0,0208;0,0416;0,0000;0,0315
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0048;0,0252;0,0204;0,0408;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0157;0,0344;0,0187;0,0374;0,0000;0,0000
101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0110;0,0295;0,0185;0,0370;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0166;0,0347;0,0181;0,0362;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0099;0,0279;0,0180;0,0360;0,0000;0,0000
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0215;0,0395;0,0180;0,0360;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0273;0,0445;0,0172;0,0344;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0098;0,0262;0,0164;0,0328;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0360;0,0491;0,0131;0,0262;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0164;0,0289;0,0125;0,0250;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;0;0;0,0186;0,0308;0,0122;0,0244;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0296;0,0417;0,0121;0,0242;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0055;0,0173;0,0118;0,0236;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0064;0,0181;0,0117;0,0234;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;0;0;0,0199;0,0297;0,0098;0,0196;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0264;0,0362;0,0098;0,0196;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0238;0,0334;0,0096;0,0192;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0024;0,0116;0,0092;0,0184;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;0;0;0,0065;0,0137;0,0072;0,0144;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0095;0,0165;0,0070;0,0140;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0221;0,0290;0,0069;0,0138;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;0;0;0,0181;0,0244;0,0063;0,0126;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0090;0,0139;0,0049;0,0098;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0411;0,0458;0,0047;0,0094;0,0000;0,0000
